text,label
BertNet  Harvesting Knowledge Graphs from Pretrained Language Models Symbolic knowledge graphs  KGs  have been constructed either by expensive human crowdsourcing or with domain specific complex information extraction pipelines. The emerging large pretrained language models  LMs   such as Bert  have shown to implicitly encode massive knowledge which can be queried with properly designed prompts. However  compared to the explicit KGs  the implict knowledge in the black box LMs is often difficult to access or edit and lacks explainability. In this work  we aim at harvesting symbolic KGs from the LMs  a new framework for automatic KG construction empowered by the neural LMs  flexibility and scalability. Compared to prior works that often rely on large human annotated data or existing massive KGs  our approach requires only the minimal definition of relations as inputs  and hence is suitable for extracting knowledge of rich new relations not available before.The approach automatically generates diverse prompts  and performs efficient knowledge search within a given LM for consistent and extensive outputs. The harvested knowledge with our approach is substantially more accurate than with previous methods  as shown in both automatic and human evaluation. As a result  we derive from diverse LMs a family of new KGs  e.g.  BertNet and RoBERTaNet  that contain a richer set of commonsense relations  including complex ones  e.g.   A is capable of but not good at B    than the human annotated KGs  e.g.  ConceptNet . Besides  the resulting KGs also serve as a vehicle to interpret the respective source LMs  leading to new insights into the varying knowledge capability of different LMs.,0
Scaling Out of Distribution Detection for Real World Settings Detecting out of distribution examples is important for safety critical machine learning applications such as detecting novel biological phenomena and self driving cars. However  existing research mainly focuses on simple small scale settings. To set the stage for more realistic out of distribution detection  we depart from small scale settings and explore large scale multiclass and multi label settings with high resolution images and thousands of classes. To make future work in real world settings possible  we create new benchmarks for three large scale settings. To test ImageNet multiclass anomaly detectors  we introduce the Species dataset containing over         images and over a thousand anomalous species. We leverage ImageNet   K to evaluate PASCAL VOC and COCO multilabel anomaly detectors. Third  we introduce a new benchmark for anomaly segmentation by introducing a segmentation benchmark with road anomalies. We conduct extensive experiments in these more realistic settings for out of distribution detection and find that a surprisingly simple detector based on the maximum logit outperforms prior methods in all the large scale multi class  multi label  and segmentation tasks  establishing a simple new baseline for future work.,0
STRIP  A Defence Against Trojan Attacks on Deep Neural Networks A recent trojan attack on deep neural network  DNN  models is one insidious variant of data poisoning attacks. Trojan attacks exploit an effective backdoor created in a DNN model by leveraging the difficulty in interpretability of the learned model to misclassify any inputs signed with the attacker s chosen trojan trigger. Since the trojan trigger is a secret guarded and exploited by the attacker  detecting such trojan inputs is a challenge  especially at run time when models are in active operation. This work builds STRong Intentional Perturbation  STRIP  based run time trojan attack detection system and focuses on vision system. We intentionally perturb the incoming input  for instance by superimposing various image patterns  and observe the randomness of predicted classes for perturbed inputs from a given deployed model   malicious or benign. A low entropy in predicted classes violates the input dependence property of a benign model and implies the presence of a malicious input   a characteristic of a trojaned input. The high efficacy of our method is validated through case studies on three popular and contrasting datasets  MNIST  CIFAR   and GTSRB. We achieve an overall false acceptance rate  FAR  of less than     given a preset false rejection rate  FRR  of     for different types of triggers. Using CIFAR   and GTSRB  we have empirically achieved result of    for both FRR and FAR. We have also evaluated STRIP robustness against a number of trojan attack variants and adaptive attacks.,0
Accurate Uncertainties for Deep Learning Using Calibrated Regression Methods for reasoning under uncertainty are a key building block of accurate and reliable machine learning systems. Bayesian methods provide a general framework to quantify uncertainty. However  because of model misspecification and the use of approximate inference  Bayesian uncertainty estimates are often inaccurate    for example  a     credible interval may not contain the true outcome     of the time. Here  we propose a simple procedure for calibrating any regression algorithm  when applied to Bayesian and probabilistic models  it is guaranteed to produce calibrated uncertainty estimates given enough data. Our procedure is inspired by Platt scaling and extends previous work on classification. We evaluate this approach on Bayesian linear regression  feedforward  and recurrent neural networks  and find that it consistently outputs well calibrated credible intervals while improving performance on time series forecasting and model based reinforcement learning tasks.,0
On Calibration of Modern Neural Networks Confidence calibration    the problem of predicting probability estimates representative of the true correctness likelihood    is important for classification models in many applications. We discover that modern neural networks  unlike those from a decade ago  are poorly calibrated. Through extensive experiments  we observe that depth  width  weight decay  and Batch Normalization are important factors influencing calibration. We evaluate the performance of various post processing calibration methods on state of the art architectures with image and document classification datasets. Our analysis and experiments not only offer insights into neural network learning  but also provide a simple and straightforward recipe for practical settings  on most datasets  temperature scaling    a single parameter variant of Platt Scaling    is surprisingly effective at calibrating predictions.,0
Acquisition of Chess Knowledge in AlphaZero What is learned by sophisticated neural network agents such as AlphaZero  This question is of both scientific and practical interest. If the representations of strong neural networks bear no resemblance to human concepts  our ability to understand faithful explanations of their decisions will be restricted  ultimately limiting what we can achieve with neural network interpretability. In this work we provide evidence that human knowledge is acquired by the AlphaZero neural network as it trains on the game of chess. By probing for a broad range of human chess concepts we show when and where these concepts are represented in the AlphaZero network. We also provide a behavioural analysis focusing on opening play  including qualitative analysis from chess Grandmaster Vladimir Kramnik. Finally  we carry out a preliminary investigation looking at the low level details of AlphaZero s representations  and make the resulting behavioural and representational analyses available online.,0
Robust Calibration with Multi domain Temperature Scaling Uncertainty quantification is essential for the reliable deployment of machine learning models to high stakes application domains. Uncertainty quantification is all the more challenging when training distribution and test distribution are different  even the distribution shifts are mild. Despite the ubiquity of distribution shifts in real world applications  existing uncertainty quantification approaches mainly study the in distribution setting where the train and test distributions are the same. In this paper  we develop a systematic calibration model to handle distribution shifts by leveraging data from multiple domains. Our proposed method    multi domain temperature scaling    uses the heterogeneity in the domains to improve calibration robustness under distribution shift. Through experiments on three benchmark data sets  we find our proposed method outperforms existing methods as measured on both in distribution and out of distribution test sets.,0
Detecting AI Trojans Using Meta Neural Analysis In machine learning Trojan attacks  an adversary trains a corrupted model that obtains good performance on normal data but behaves maliciously on data samples with certain trigger patterns. Several approaches have been proposed to detect such attacks  but they make undesirable assumptions about the attack strategies or require direct access to the trained models  which restricts their utility in practice.,0
Emergent Abilities of Large Language Models Scaling up language models has been shown to predictably improve performance and sample efficiency on a wide range of downstream tasks. This paper instead discusses an unpredictable phenomenon that we refer to as emergent abilities of large language models. We consider an ability to be emergent if it is not present in smaller models but is present in larger models. Thus  emergent abilities cannot be predicted simply by extrapolating the performance of smaller models. The existence of such emergence implies that additional scaling could further expand the range of capabilities of language models.,0
Network Dissection  Quantifying Interpretability of Deep Visual Representations We propose a general framework called Network Dissection for quantifying the interpretability of latent representations of CNNs by evaluating the alignment between individual hidden units and a set of semantic concepts. Given any CNN model  the proposed method draws on a broad data set of visual concepts to score the semantics of hidden units at each intermediate convolutional layer. The units with semantics are given labels across a range of objects  parts  scenes  textures  materials  and colors. We use the proposed method to test the hypothesis that interpretability of units is equivalent to random linear combinations of units  then we apply our method to compare the latent representations of various networks when trained to solve different supervised and self supervised training tasks. We further analyze the effect of training iterations  compare networks trained with different initializations  examine the impact of network depth and width  and measure the effect of dropout and batch normalization on the interpretability of deep visual representations. We demonstrate that the proposed method can shed light on characteristics of CNN models and training methods that go beyond measurements of their discriminative power.,0
Simple and Scalable Predictive Uncertainty Estimation using Deep Ensembles Deep neural networks  NNs  are powerful black box predictors that have recently achieved impressive performance on a wide spectrum of tasks. Quantifying predictive uncertainty in NNs is a challenging and yet unsolved problem. Bayesian NNs  which learn a distribution over weights  are currently the state of the art for estimating predictive uncertainty  however these require significant modifications to the training procedure and are computationally expensive compared to standard  non Bayesian  NNs. We propose an alternative to Bayesian NNs that is simple to implement  readily parallelizable  requires very little hyperparameter tuning  and yields high quality predictive uncertainty estimates. Through a series of experiments on classification and regression benchmarks  we demonstrate that our method produces well calibrated uncertainty estimates which are as good or better than approximate Bayesian NNs. To assess robustness to dataset shift  we evaluate the predictive uncertainty on test examples from known and unknown distributions  and show that our method is able to express higher uncertainty on out of distribution examples. We demonstrate the scalability of our method by evaluating predictive uncertainty estimates on ImageNet.,0
Fast AdvProp Adversarial Propagation  AdvProp  is an effective way to improve recognition models  leveraging adversarial examples. Nonetheless  AdvProp suffers from the extremely slow training speed  mainly because  a  extra forward and backward passes are required for generating adversarial examples  b  both original samples and their adversarial counterparts are used for training  i.e.     times  data . In this paper  we introduce Fast AdvProp  which aggressively revamps AdvProp s costly training components  rendering the method nearly as cheap as the vanilla training. Specifically  our modifications in Fast AdvProp are guided by the hypothesis that disentangled learning with adversarial examples is the key for performance improvements  while other training recipes  e.g.  paired clean and adversarial training samples  multi step adversarial attackers  could be largely simplified.,0
Adversarial NLI  A New Benchmark for Natural Language Understanding We introduce a new large scale NLI benchmark dataset  collected via an iterative  adversarial human and model in the loop procedure. We show that training models on this new dataset leads to state of the art performance on a variety of popular NLI benchmarks  while posing a more difficult challenge with its new test set. Our analysis sheds light on the shortcomings of current state of the art models  and shows that non expert annotators are successful at finding their weaknesses. The data collection method can be applied in a never ending learning scenario  becoming a moving target for NLU  rather than a static benchmark that will quickly saturate.,0
Adversarial Text Normalization Text based adversarial attacks are becoming more commonplace and accessible to general internet users. As these attacks proliferate  the need to address the gap in model robustness becomes imminent. While retraining on adversarial data may increase performance  there remains an additional class of character level attacks on which these models falter. Additionally  the process to retrain a model is time and resource intensive  creating a need for a lightweight  reusable defense. In this work  we propose the Adversarial Text Normalizer  a novel method that restores baseline performance on attacked content with low computational overhead. We evaluate the efficacy of the normalizer on two problem areas prone to adversarial attacks  i.e. Hate Speech and Natural Language Inference. We find that text normalization provides a task agnostic defense against character level attacks that can be implemented supplementary to adversarial retraining solutions  which are more suited for semantic alterations.,0
GSCLIP   A Framework for Explaining Distribution Shifts in Natural Language Helping end users comprehend the abstract distribution shifts can greatly facilitate AI deployment. Motivated by this  we propose a novel task  dataset explanation. Given two image data sets  dataset explanation aims to automatically point out their dataset level distribution shifts with natural language. Current techniques for monitoring distribution shifts provide inadequate information to understand datasets with the goal of improving data quality. Therefore  we introduce GSCLIP  a training free framework to solve the dataset explanation task. In GSCLIP  we propose the selector as the first quantitative evaluation method to identify explanations that are proper to summarize dataset shifts. Furthermore  we leverage this selector to demonstrate the superiority of a generator based on language model generation. Systematic evaluation on natural data shift verifies that GSCLIP  a combined system of a hybrid generator group and an efficient selector is not only easy to use but also powerful for dataset explanation at scale.,0
Using Pre Training Can Improve Model Robustness and Uncertainty He et al.        have called into question the utility of pre training by showing that training from scratch can often yield similar performance to pre training. We show that although pre training may not improve performance on traditional classification metrics  it improves model robustness and uncertainty estimates. Through extensive experiments on adversarial examples  label corruption  class imbalance  out of distribution detection  and confidence calibration  we demonstrate large gains from pre training and complementary effects with task specific methods. We introduce adversarial pre training and show approximately a     absolute improvement over the previous state of the art in adversarial robustness. In some cases  using pre training without task specific methods also surpasses the state of the art  highlighting the need for pre training when evaluating future methods on robustness and uncertainty tasks.,0
Motivating the Rules of the Game for Adversarial Example Research Advances in machine learning have led to broad deployment of systems with impressive performance on important problems. Nonetheless  these systems can be induced to make errors on data that are surprisingly similar to examples the learned system handles correctly. The existence of these errors raises a variety of questions about out of sample generalization and whether bad actors might use such examples to abuse deployed systems. As a result of these security concerns  there has been a flurry of recent papers proposing algorithms to defend against such malicious perturbations of correctly handled examples. It is unclear how such misclassifications represent a different kind of security problem than other errors  or even other attacker produced examples that have no specific relationship to an uncorrupted input. In this paper  we argue that adversarial example defense papers have  to date  mostly considered abstract  toy games that do not relate to any specific security concern. Furthermore  defense papers have not yet precisely described all the abilities and limitations of attackers that would be relevant in practical security. Towards this end  we establish a taxonomy of motivations  constraints  and abilities for more plausible adversaries. Finally  we provide a series of recommendations outlining a path forward for future work to more clearly articulate the threat model and perform more meaningful evaluation.,0
Obfuscated Gradients Give a False Sense of Security  Circumventing Defenses to Adversarial Examples We identify obfuscated gradients  a kind of gradient masking  as a phenomenon that leads to a false sense of security in defenses against adversarial examples. While defenses that cause obfuscated gradients appear to defeat iterative optimization based attacks  we find defenses relying on this effect can be circumvented. We describe characteristic behaviors of defenses exhibiting the effect  and for each of the three types of obfuscated gradients we discover  we develop attack techniques to overcome it. In a case study  examining non certified white box secure defenses at ICLR       we find obfuscated gradients are a common occurrence  with   of   defenses relying on obfuscated gradients. Our new attacks successfully circumvent   completely  and   partially  in the original threat model each paper considers.,0
Augmenting Softmax Information for Selective Classification with Out of Distribution Data Detecting out of distribution  OOD  data is a task that is receiving an increasing amount of research attention in the domain of deep learning for computer vision. However  the performance of detection methods is generally evaluated on the task in isolation  rather than also considering potential downstream tasks in tandem. In this work  we examine selective classification in the presence of OOD data  SCOD . That is to say  the motivation for detecting OOD samples is to reject them so their impact on the quality of predictions is reduced. We show under this task specification  that existing post hoc methods perform quite differently compared to when evaluated only on OOD detection. This is because it is no longer an issue to conflate in distribution  ID  data with OOD data if the ID data is going to be misclassified. However  the conflation within ID data of correct and incorrect predictions becomes undesirable. We also propose a novel method for SCOD  Softmax Information Retaining Combination  SIRC   that augments softmax based confidence scores with feature agnostic information such that their ability to identify OOD samples is improved without sacrificing separation between correct and incorrect ID predictions. Experiments on a wide variety of ImageNet scale datasets and convolutional neural network architectures show that SIRC is able to consistently match or outperform the baseline for SCOD  whilst existing OOD detection methods fail to do so.,0
Can CNNs Be More Robust Than Transformers  The recent success of Vision Transformers is shaking the long dominance of Convolutional Neural Networks  CNNs  in image recognition for a decade. Specifically  in terms of robustness on out of distribution samples  recent research finds that Transformers are inherently more robust than CNNs  regardless of different training setups. Moreover  it is believed that such superiority of Transformers should largely be credited to their self attention like architectures per se. In this paper  we question that belief by closely examining the design of Transformers. Our findings lead to three highly effective architecture designs for boosting robustness  yet simple enough to be implemented in several lines of code  namely a  patchifying input images  b  enlarging kernel size  and c  reducing activation layers and normalization layers. Bringing these components together  we are able to build pure CNN architectures without any attention like operations that is as robust as  or even more robust than  Transformers. We hope this work can help the community better understand the design of robust neural architectures. The code is publicly available at,0
Reliable evaluation of adversarial robustness with an ensemble of diverse parameter free attacks The field of defense strategies against adversarial attacks has significantly grown over the last years  but progress is hampered as the evaluation of adversarial defenses is often insufficient and thus gives a wrong impression of robustness. Many promising defenses could be broken later on  making it difficult to identify the state of the art. Frequent pitfalls in the evaluation are improper tuning of hyperparameters of the attacks  gradient obfuscation or masking. In this paper we first propose two extensions of the PGD attack overcoming failures due to suboptimal step size and problems of the objective function. We then combine our novel attacks with two complementary existing ones to form a parameter free  computationally affordable and user independent ensemble of attacks to test adversarial robustness. We apply our ensemble to over    models from papers published at recent top machine learning and computer vision venues. In all except one of the cases we achieve lower robust test accuracy than reported in these papers  often by more than         identifying several broken defenses.,0
The Many Faces of Robustness  A Critical Analysis of Out of Distribution Generalization We introduce four new real world distribution shift datasets consisting of changes in image style  image blurriness  geographic location  camera operation  and more. With our new datasets  we take stock of previously proposed methods for improving out of distribution robustness and put them to the test. We find that using larger models and artificial data augmentations can improve robustness on real world distribution shifts  contrary to claims in prior work. We find improvements in artificial robustness benchmarks can transfer to real world distribution shifts  contrary to claims in prior work. Motivated by our observation that data augmentations can help with real world distribution shifts  we also introduce a new data augmentation method which advances the state of the art and outperforms models pretrained with      times more labeled data. Overall we find that some methods consistently help with distribution shifts in texture and local image statistics  but these methods do not help with some other distribution shifts like geographic changes. Our results show that future research must study multiple distribution shifts simultaneously  as we demonstrate that no evaluated method consistently improves robustness.,0
Adversarial Robustness is at Odds with Lazy Training Recent works show that random neural networks are vulnerable against adversarial attacks  Daniely and Schacham        and that such attacks can be easily found using a single step of gradient descent  Bubeck et al.       . In this work  we take it one step further and show that a single gradient step can find adversarial examples for networks trained in the so called lazy regime. This regime is interesting because even though the neural network weights remain close to the initialization  there exist networks with small generalization error  which can be found efficiently using first order methods. Our work challenges the model of the lazy regime  the dominant regime in which neural networks are provably efficiently learnable. We show that the networks trained in this regime  even though they enjoy good theoretical computational guarantees  remain vulnerable to adversarial examples. To the best of our knowledge  this is the first work to prove that such well generalizable neural networks are still vulnerable to adversarial attacks.,0
Robustifying Vision Transformer without Retraining from Scratch by Test Time Class Conditional Feature Alignment Vision Transformer  ViT  is becoming more popular in image processing. Specifically  we investigate the effectiveness of test time adaptation  TTA  on ViT  a technique that has emerged to correct its prediction during test time by itself. First  we benchmark various test time adaptation approaches on ViT B   and ViT L  . It is shown that the TTA is effective on ViT and the prior convention  sensibly selecting modulation parameters  is not necessary when using proper loss function. Based on the observation  we propose a new test time adaptation method called class conditional feature alignment  CFA   which minimizes both the class conditional distribution differences and the whole distribution differences of the hidden representation between the source and target in an online manner. Experiments of image classification tasks on common corruption  CIFAR    C  CIFAR     C  and ImageNet C  and domain adaptation  digits datasets and ImageNet Sketch  show that CFA stably outperforms the existing baselines on various datasets. We also verify that CFA is model agnostic by experimenting on ResNet  MLP Mixer  and several ViT variants  ViT AugReg  DeiT  and BeiT . Using BeiT backbone  CFA achieves   .   top   error rate on ImageNet C  outperforming the existing test time adaptation baseline   .  . This is a state of the art result among TTA methods that do not need to alter training phase.,0
Robustness of Epinets against Distributional Shifts Recent work introduced the epinet as a new approach to uncertainty modeling in deep learning. An epinet is a small neural network added to traditional neural networks  which  together  can produce predictive distributions. In particular  using an epinet can greatly improve the quality of joint predictions across multiple inputs  a measure of how well a neural network knows what it does not know. In this paper  we examine whether epinets can offer similar advantages under distributional shifts. We find that  across ImageNet A O C  epinets generally improve robustness metrics. Moreover  these improvements are more significant than those afforded by even very large ensembles at orders of magnitude lower computational costs. However  these improvements are relatively small compared to the outstanding issues in distributionally robust deep learning. Epinets may be a useful tool in the toolbox  but they are far from the complete solution.,0
Diffusion Models for Adversarial Purification Adversarial purification refers to a class of defense methods that remove adversarial perturbations using a generative model. These methods do not make assumptions on the form of attack and the classification model  and thus can defend pre existing classifiers against unseen threats. However  their performance currently falls behind adversarial training methods. In this work  we propose DiffPure that uses diffusion models for adversarial purification  Given an adversarial example  we first diffuse it with a small amount of noise following a forward diffusion process  and then recover the clean image through a reverse generative process. To evaluate our method against strong adaptive attacks in an efficient and scalable way  we propose to use the adjoint method to compute full gradients of the reverse generative process. Extensive experiments on three image datasets including CIFAR     ImageNet and CelebA HQ with three classifier architectures including ResNet  WideResNet and ViT demonstrate that our method achieves the state of the art results  outperforming current adversarial training and adversarial purification methods  often by a large margin. Project page ,0
Stream based active learning with linear models The proliferation of automated data collection schemes and the advances in sensorics are increasing the amount of data we are able to monitor in real time. However  given the high annotation costs and the time required by quality inspections  data is often available in an unlabeled form. This is fostering the use of active learning for the development of soft sensors and predictive models. In production  instead of performing random inspections to obtain product information  labels are collected by evaluating the information content of the unlabeled data. Several query strategy frameworks for regression have been proposed in the literature but most of the focus has been dedicated to the static pool based scenario. In this work  we propose a new strategy for the stream based scenario  where instances are sequentially offered to the learner  which must instantaneously decide whether to perform the quality check to obtain the label or discard the instance. The approach is inspired by the optimal experimental design theory and the iterative aspect of the decision making process is tackled by setting a threshold on the informativeness of the unlabeled data points. The proposed approach is evaluated using numerical simulations and the Tennessee Eastman Process simulator. The results confirm that selecting the examples suggested by the proposed algorithm allows for a faster reduction in the prediction error.,0
Models Out of Line  A Fourier Lens on Distribution Shift Robustness Improving the accuracy of deep neural networks  DNNs  on out of distribution  OOD  data is critical to an acceptance of deep learning  DL  in real world applications. It has been observed that accuracies on in distribution  ID  versus OOD data follow a linear trend and models that outperform this baseline are exceptionally rare  and referred to as  effectively robust  . Recently  some promising approaches have been developed to improve OOD robustness  model pruning  data augmentation  and ensembling or zero shot evaluating large pretrained models. However  there still is no clear understanding of the conditions on OOD data and model properties that are required to observe effective robustness. We approach this issue by conducting a comprehensive empirical study of diverse approaches that are known to impact OOD robustness on a broad range of natural and synthetic distribution shifts of CIFAR    and ImageNet. In particular  we view the  effective robustness puzzle  through a Fourier lens and ask how spectral properties of both models and OOD data influence the corresponding effective robustness. We find this Fourier lens offers some insight into why certain robust models  particularly those from the CLIP family  achieve OOD robustness. However  our analysis also makes clear that no known metric is consistently the best explanation  or even a strong explanation  of OOD robustness. Thus  to aid future research into the OOD puzzle  we address the gap in publicly available models with effective robustness by introducing a set of pretrained models  RobustNets  with varying levels of OOD robustness.,0
Distinction Maximization Loss  Efficiently Improving Classification Accuracy  Uncertainty Estimation  and Out of Distribution Detection Simply Replacing the Loss and Calibrating Building robust deterministic neural networks remains a challenge. On the one hand  some approaches improve out of distribution detection at the cost of reducing classification accuracy in some situations. On the other hand  some methods simultaneously increase classification accuracy  uncertainty estimation  and out of distribution detection at the expense of reducing the inference efficiency and requiring training the same model many times to tune hyperparameters. In this paper  we propose training deterministic neural networks using our DisMax loss  which works as a drop in replacement for the usual SoftMax loss  i.e.  the combination of the linear output layer  the SoftMax activation  and the cross entropy loss . Starting from the IsoMax  loss  we create each logit based on the distances to all prototypes rather than just the one associated with the correct class. We also introduce a mechanism to combine images to construct what we call fractional probability regularization. Moreover  we present a fast way to calibrate the network after training. Finally  we propose a composite score to perform out of distribution detection. Our experiments show that DisMax usually outperforms current approaches simultaneously in classification accuracy  uncertainty estimation  and out of distribution detection while maintaining deterministic neural network inference efficiency and avoiding training the same model repetitively for hyperparameter tuning. The code to reproduce the results is available at,0
Can Rationalization Improve Robustness  A growing line of work has investigated the development of neural NLP models that can produce rationales  subsets of input that can explain their model predictions. In this paper  we ask whether such rationale models can also provide robustness to adversarial attacks in addition to their interpretable nature. Since these models need to first generate rationales   rationalizer   before making predictions   predictor    they have the potential to ignore noise or adversarially added text by simply masking it out of the generated rationale. To this end  we systematically generate various types of  AddText  attacks for both token and sentence level rationalization tasks  and perform an extensive empirical evaluation of state of the art rationale models across five different tasks. Our experiments reveal that the rationale models show the promise to improve robustness  while they struggle in certain scenarios  when the rationalizer is sensitive to positional bias or lexical choices of attack text. Further  leveraging human rationale as supervision does not always translate to better performance. Our study is a first step towards exploring the interplay between interpretability and robustness in the rationalize then predict framework.,0
Natural Adversarial Examples We introduce two challenging datasets that reliably cause machine learning model performance to substantially degrade. The datasets are collected with a simple adversarial filtration technique to create datasets with limited spurious cues. Our datasets  real world  unmodified examples transfer to various unseen models reliably  demonstrating that computer vision models have shared weaknesses. The first dataset is called ImageNet A and is like the ImageNet test set  but it is far more challenging for existing models. We also curate an adversarial out of distribution detection dataset called ImageNet O  which is the first out of distribution detection dataset created for ImageNet models. On ImageNet A a DenseNet     obtains around    accuracy  an accuracy drop of approximately      and its out of distribution detection performance on ImageNet O is near random chance levels. We find that existing data augmentation techniques hardly boost performance  and using other public training datasets provides improvements that are limited. However  we find that improvements to computer vision architectures provide a promising path towards robust models.,0
Probable Domain Generalization via Quantile Risk Minimization Domain generalization  DG  seeks predictors which perform well on unseen test distributions by leveraging labeled training data from multiple related distributions or domains. To achieve this  the standard formulation optimizes for worst case performance over the set of all possible domains. However  with worst case shifts very unlikely in practice  this generally leads to overly conservative solutions. In fact  a recent study found that no DG algorithm outperformed empirical risk minimization in terms of average performance. In this work  we argue that DG is neither a worst case problem nor an average case problem  but rather a probabilistic one. To this end  we propose a probabilistic framework for DG  which we call Probable Domain Generalization  wherein our key idea is that distribution shifts seen during training should inform us of probable shifts at test time. To realize this  we explicitly relate training and test domains as draws from the same underlying meta distribution  and propose a new optimization problem    Quantile Risk Minimization  QRM     which requires that predictors generalize with high probability. We then prove that QRM   i  produces predictors that generalize to new domains with a desired probability  given sufficiently many domains and samples  and  ii  recovers the causal predictor as the desired probability of generalization approaches one. In our experiments  we introduce a more holistic quantile focused evaluation protocol for DG  and show that our algorithms outperform state of the art baselines on real and synthetic data.,0
Benchmarking Neural Network Robustness to Common Corruptions and Perturbations In this paper we establish rigorous benchmarks for image classifier robustness. Our first benchmark  ImageNet C  standardizes and expands the corruption robustness topic  while showing which classifiers are preferable in safety critical applications. Then we propose a new dataset called ImageNet P which enables researchers to benchmark a classifier s robustness to common perturbations. Unlike recent robustness research  this benchmark evaluates performance on common corruptions and perturbations not worst case adversarial perturbations. We find that there are negligible changes in relative corruption robustness from AlexNet classifiers to ResNet classifiers. Afterward we discover ways to enhance corruption and perturbation robustness. We even find that a bypassed adversarial defense provides substantial common perturbation robustness. Together our benchmarks may aid future work toward networks that robustly generalize.,0
Agreement on the Line  Predicting the Performance of Neural Networks under Distribution Shift Recently  Miller et al. showed that a model s in distribution  ID  accuracy has a strong linear correlation with its out of distribution  OOD  accuracy on several OOD benchmarks    a phenomenon they dubbed   accuracy on the line  . While a useful tool for model selection  i.e.  the model most likely to perform the best OOD is the one with highest ID accuracy   this fact does not help estimate the actual OOD performance of models without access to a labeled OOD validation set. In this paper  we show a similar but surprising phenomenon also holds for the agreement between pairs of neural network classifiers  whenever accuracy on the line holds  we observe that the OOD agreement between the predictions of any two pairs of neural networks  with potentially different architectures  also observes a strong linear correlation with their ID agreement. Furthermore  we observe that the slope and bias of OOD vs ID agreement closely matches that of OOD vs ID accuracy. This phenomenon  which we call agreement on the line  has important practical applications  without any labeled data  we can predict the OOD accuracy of classifiers   since OOD agreement can be estimated with just unlabeled data. Our prediction algorithm outperforms previous methods both in shifts where agreement on the line holds and  surprisingly  when accuracy is not on the line. This phenomenon also provides new insights into deep neural networks  unlike accuracy on the line  agreement on the line appears to only hold for neural network classifiers.,0
Certified Defenses against Adversarial Examples While neural networks have achieved high accuracy on standard image classification benchmarks  their accuracy drops to nearly zero in the presence of small adversarial perturbations to test inputs. Defenses based on regularization and adversarial training have been proposed  but often followed by new  stronger attacks that defeat these defenses. Can we somehow end this arms race  In this work  we study this problem for neural networks with one hidden layer. We first propose a method based on a semidefinite relaxation that outputs a certificate that for a given network and test input  no attack can force the error to exceed a certain value. Second  as this certificate is differentiable  we jointly optimize it with the network parameters  providing an adaptive regularizer that encourages robustness against all attacks. On MNIST  our approach produces a network and a certificate that no attack that perturbs each pixel by at most  epsilon    .  can cause more than     test error.,0
Data Augmentation Can Improve Robustness Adversarial training suffers from robust overfitting  a phenomenon where the robust test accuracy starts to decrease during training. In this paper  we focus on reducing robust overfitting by using common data augmentation schemes. We demonstrate that  contrary to previous findings  when combined with model weight averaging  data augmentation can significantly boost robust accuracy. Furthermore  we compare various augmentations techniques and observe that spatial composition techniques work the best for adversarial training. Finally  we evaluate our approach on CIFAR    against   ell  infty  and   ell    norm bounded perturbations of size   epsilon          and   epsilon             respectively. We show large absolute improvements of   .    and   .    in robust accuracy compared to previous state of the art methods. In particular  against   ell  infty  norm bounded perturbations of size   epsilon           our model reaches   .    robust accuracy without using any external data. We also achieve a significant performance boost with this approach while using other architectures and datasets such as CIFAR      SVHN and TinyImageNet.,0
GSmooth  Certified Robustness against Semantic Transformations via Generalized Randomized Smoothing Certified defenses such as randomized smoothing have shown promise towards building reliable machine learning systems against   ell p  norm bounded attacks. However  existing methods are insufficient or unable to provably defend against semantic transformations  especially those without closed form expressions  such as defocus blur and pixelate   which are more common in practice and often unrestricted. To fill up this gap  we propose generalized randomized smoothing  GSmooth   a unified theoretical framework for certifying robustness against general semantic transformations via a novel dimension augmentation strategy. Under the GSmooth framework  we present a scalable algorithm that uses a surrogate image to image network to approximate the complex transformation. The surrogate model provides a powerful tool for studying the properties of semantic transformations and certifying robustness. Experimental results on several datasets demonstrate the effectiveness of our approach for robustness certification against multiple kinds of semantic transformations and corruptions  which is not achievable by the alternative baselines.,0
Gradient based Adversarial Attacks against Text Transformers We propose the first general purpose gradient based attack against transformer models. Instead of searching for a single adversarial example  we search for a distribution of adversarial examples parameterized by a continuous valued matrix  hence enabling gradient based optimization. We empirically demonstrate that our white box attack attains state of the art attack performance on a variety of natural language tasks. Furthermore  we show that a powerful black box transfer attack  enabled by sampling from the adversarial distribution  matches or exceeds existing methods  while only requiring hard label outputs.,0
